Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,ndvi,evi,ndwi,gndvi,savi,msavi,target
1,0,4,78,419,555,47,75,8,3,2,0,1,2,46,8,1,,,,,,,0.0
4,0,6,125,370,303,86,172,9,7,0,0,1,4,57,20,1,0.17712434482368494,-0.3405275347631837,10.915968612069364,0.19610078847203435,0.26566442428426285,3451.486328125,0.0
1,0,4,78,285,452,46,69,8,3,0,2,0,4,48,5,1,0.09917750342336373,11.228517592086073,9.489270957819494,0.11427514320179953,0.14875552195032946,3718.276123046875,3.0
1,0,4,78,326,624,70,90,8,3,0,2,2,5,55,6,1,0.7917919059795523,inf,11.306275566883082,0.103504358808025,1.187559931635973,3298.1708984375,0.0
1,0,4,78,43,334,54,79,8,3,0,2,2,5,56,8,1,0.023871799934579458,inf,6.561832650739003,0.04977712900347486,0.035805933314283035,5122.283203125,0.0
1,0,4,78,90,451,65,55,8,3,1,0,2,4,40,5,1,,,,,,,0.0
6,0,0,55,331,11,69,98,9,6,2,3,2,1,38,11,0,7.747348709144444,83.88011398699456,13.091369760679246,1.5559964333081395,11.61962072046663,2329.070068359375,0.0
2,0,0,55,335,65,85,109,1,6,0,2,1,2,42,12,1,0.16414035832843643,1.0108858654691237,12.716751912814054,0.18549527465432927,0.24618676289212754,2932.01123046875,0.0
1,0,4,78,534,214,64,92,3,8,1,2,2,3,44,7,1,,,,,,,0.0
1,0,4,78,489,102,44,75,8,3,0,0,2,5,45,7,1,2.988003826681837,-2.305578936328098,3.039937339795847,0.014931099287259006,4.481903273184423,10802.0634765625,0.0
2,0,0,55,427,26,84,118,6,1,1,2,1,5,56,11,1,0.12048986899172534,2.8834701353405148,12.446611327153644,0.14944861453999345,0.18071801757930733,2914.718994140625,0.0
1,0,4,78,531,267,41,91,8,3,1,2,0,2,48,5,1,0.17623806443248666,-2.171713881558074,11.557459080913365,0.1715811220571849,0.26433346877459507,3198.040771484375,0.0
6,0,0,55,402,440,62,30,6,9,0,0,2,1,23,9,0,0.18059819485978515,2.0909797416586584,12.376495615101112,0.21381420856021277,0.2708722751041664,3089.082275390625,0.0
2,0,4,78,445,45,63,65,1,6,1,2,0,2,45,11,1,0.15661453209679305,1.1158572616739157,11.246619150159013,0.19152474295512065,0.23490219774064883,3354.965087890625,0.0
2,0,0,55,429,553,78,107,6,1,2,2,0,4,56,12,1,0.1315693512498412,inf,12.315263650463482,0.15021806800339757,0.19733587541592276,2957.40966796875,0.0
1,0,4,78,301,447,46,61,3,8,0,2,1,4,55,10,1,,,,,,,0.0
1,0,4,78,182,585,70,78,8,3,0,2,2,5,51,6,1,0.1735583403600309,1.2393396245887682,7.867740507504299,0.20058520745574845,0.26032185179062406,4793.12255859375,0.0
1,0,4,78,18,355,47,95,3,8,0,0,0,3,51,7,1,0.024087777939015596,-1.3137881943870402,6.541174580895796,0.05244516258920646,0.03612989750672624,5146.98974609375,3.0
2,0,0,55,200,53,85,72,6,1,1,2,0,6,44,12,1,0.06493658146617214,inf,10.93042591652745,0.08446746932955389,0.09739688076502695,3145.386962890625,0.0
1,0,4,78,121,294,67,70,8,3,1,0,2,5,47,8,1,,,,,,,0.0
1,0,4,78,567,222,46,83,3,8,0,0,0,2,47,10,1,0.24948822457163425,-2.6166371640270993,11.046558621564529,0.25523969339155717,0.37420051651838765,3572.389404296875,0.0
2,0,0,55,182,283,76,114,1,6,2,2,1,6,52,15,1,0.12839454794726696,-1.0106893318224635,11.957994962884504,0.15168954968446824,0.1925745436456142,3041.27392578125,0.0
1,0,4,78,367,8,69,98,8,3,0,0,2,2,52,6,1,0.16190551941134426,-4.488316658376009,11.178950075161723,0.17126287110597932,0.24283745779903357,3299.4619140625,0.0
1,0,4,78,473,168,46,66,8,3,2,2,0,2,54,9,1,,,,,,,0.0
1,0,4,78,547,183,67,79,3,8,1,0,0,5,50,6,1,0.08675694489291244,-0.19010127993625178,7.700374994153914,0.10038086232187046,0.13012770666390794,4563.41748046875,0.0
1,0,4,78,165,286,70,99,8,3,2,2,1,5,49,10,1,0.10302817583860116,4.428579719031775,9.123506214624259,0.12594438988789763,0.1545315840691117,3903.0712890625,0.0
2,0,0,55,163,57,72,119,1,6,1,2,1,2,43,12,1,0.013078752945058874,-0.5207147099515692,6.040793049069667,0.0367016360103714,0.019617239582403516,5505.48095703125,2.0
1,0,4,78,436,25,53,96,8,3,2,2,0,2,47,9,1,,,,,,,0.0
1,0,4,78,525,170,60,75,8,3,1,0,2,3,58,5,1,,,,,,,0.0
1,0,4,78,222,209,57,50,3,8,2,0,2,3,47,6,1,,,,,,,0.0
2,0,0,55,563,467,85,111,1,6,1,2,1,6,56,13,1,0.1943254672576517,inf,12.227473558724176,0.21155013743455356,0.2914614594510386,3135.812255859375,3.0
2,0,4,78,163,36,81,62,1,6,0,0,1,2,56,10,1,0.11479556807568198,1.0115730464463537,12.161289332987367,0.1388875149262418,0.1721779415243689,2973.613037109375,3.0
1,0,4,78,164,439,45,54,8,3,1,0,1,2,54,9,1,,,,,,,0.0
0,0,0,55,298,555,55,34,9,2,0,0,1,2,34,11,1,4.598789243464707,inf,12.888330130808024,0.7838921043060715,6.897438389313462,2478.83447265625,0.0
2,0,0,55,317,492,82,91,6,1,1,2,1,6,42,13,1,0.38103285721560604,7.604458449003883,13.01421962105035,0.1372500308117586,0.5714866142078404,2777.6630859375,0.0
1,0,4,78,211,281,43,67,8,3,1,0,0,5,43,5,1,0.20995609102748147,-1.9983342300678344,12.40965132669469,0.22844617058044728,0.3149045085937674,3114.094482421875,0.0
1,0,4,78,292,452,49,70,8,3,2,0,0,2,53,7,1,,,,,,,0.0
2,0,4,78,170,22,85,108,6,1,1,0,0,2,56,14,1,0.17038232393739097,0.9650851038620722,11.332681660579413,0.20707299261438541,0.25555208763406756,3376.990478515625,0.0
2,0,0,55,447,55,90,116,6,1,0,2,0,4,58,12,1,4.034115490584575,-121.95206802135216,5.921983528786124,0.02539643255528757,6.0509061263845325,5569.57275390625,0.0
1,0,4,78,573,402,57,53,8,3,2,2,0,2,53,6,1,,,,,,,0.0
1,0,4,78,558,541,51,84,8,3,1,2,0,3,45,6,1,,,,,,,0.0
1,0,4,78,132,567,55,73,3,8,0,0,1,2,56,5,1,0.01972156305313222,-0.9660144018194896,6.1406961244484295,0.039534892076545654,0.02958094129726159,5439.67041015625,0.0
0,0,0,55,242,40,52,47,9,2,0,0,1,1,29,9,1,0.30987429905637315,1.3587024819252493,9.370680794073479,0.3184075368545115,0.4647773526784279,4508.4140625,0.0
2,0,0,55,190,591,83,62,6,1,1,2,0,4,55,12,1,0.1257106213354124,-0.9561811113626842,12.328763327019887,0.15357782291239463,0.1885487294142478,2960.53369140625,0.0
2,0,0,55,201,425,60,68,6,1,0,0,1,5,45,12,1,0.07595924054704364,-1.7141508732860333,12.272467213883,0.10619641773599683,0.11392844056312355,2845.864990234375,0.0
2,0,0,55,390,553,71,78,6,1,2,0,1,2,54,13,1,0.10751216959922552,-2.079650579185976,12.644229699514465,0.1255769203560513,0.16125288191441672,2810.78759765625,0.0
4,0,6,125,209,383,80,228,7,9,1,2,1,5,52,22,1,0.16628664826500333,inf,10.56852639511013,0.1910701139477712,0.24941001423171777,3548.4736328125,0.0
2,0,0,55,221,63,63,68,6,1,2,0,1,5,40,14,1,0.2335272962682642,1.0700323994989944,11.170985492294124,0.25170221583042496,0.3502598171182747,3428.592529296875,0.0
2,0,0,55,187,26,70,100,1,6,1,2,0,3,49,12,1,0.13349199345333287,-0.6155383711653246,12.559183318082244,0.14951423791076898,0.2002187803698685,2863.40869140625,0.0
1,0,4,128,394,260,64,91,3,8,0,0,1,4,41,10,1,,,,,,,0.0
1,0,4,128,367,352,46,90,8,3,2,2,0,4,52,10,1,0.18045296365637936,0.153805752543403,11.807144466128783,0.17965018549096384,0.27065495986689614,3154.757080078125,0.0
4,0,6,125,198,348,85,155,9,7,0,0,2,3,45,24,1,0.1360631054861023,-5.230411760083574,9.625702594012484,0.1489948366631942,0.2040796834940497,3775.52490234375,1.0
1,0,4,128,211,329,45,89,8,3,2,2,0,3,51,5,1,0.16433475849052856,-1.1388902061669735,10.462699230552813,0.16109406169143164,0.2464822538778263,3510.541015625,0.0
1,0,4,78,386,488,67,67,8,3,0,2,1,2,58,6,1,0.24150534142067248,1.4812093396318353,6.741040341093978,0.04322566816974565,0.36223739599395577,4997.0478515625,0.0
1,0,4,128,560,18,44,100,8,3,0,2,0,4,51,5,1,0.06412233476338187,-3.2310485518931147,7.184510409062843,0.09521967332369835,0.09617836114200318,4912.2890625,0.0
1,0,4,128,428,422,42,85,3,8,1,0,2,3,57,10,1,,,,,,,0.0
1,0,4,78,428,13,51,72,8,3,2,0,1,2,51,6,1,0.22307954437592192,-0.12591240947185758,9.796740080150576,0.22510791011480455,0.33459411267704053,3950.4189453125,0.0
4,0,1,18,429,515,84,230,9,7,2,0,0,3,56,25,1,0.19410187893005768,-0.4399853565215009,9.587398391644047,0.19116544321749263,0.291131139529733,3920.10888671875,0.0
1,0,4,128,11,528,70,60,8,3,0,2,1,5,47,10,1,,,,,,,0.0
1,0,4,78,131,549,54,79,3,8,1,0,1,2,48,10,1,,,,,,,0.0
1,0,4,128,1,371,49,81,3,8,0,0,1,5,49,8,1,0.18499204222798138,0.5946210747126265,11.697731225310637,0.1847279875417554,0.27746326769010465,3202.032958984375,0.0
4,0,6,125,410,553,86,211,9,7,2,2,0,2,55,20,1,0.2540122970985683,inf,10.710803148130088,0.26275646400296554,0.38098702156163927,3701.550048828125,0.0
1,0,4,128,212,36,65,90,3,8,0,0,2,2,59,5,1,0.11601054723921955,inf,9.99823877469868,0.12643957301655626,0.17400257958942508,3592.83203125,0.0
4,0,6,125,262,348,91,158,9,7,2,0,2,3,57,23,1,0.14314791194037085,-3.755126463670708,9.210614375994853,0.1555622829964957,0.21470669527056305,3962.791015625,1.0
1,0,4,78,503,175,59,55,8,3,1,2,0,2,53,7,1,,,,,,,0.0
1,0,4,128,378,22,58,76,8,3,0,0,0,4,46,9,1,0.20869336708257216,0.8443075150453703,10.100058962563237,0.17579661068485372,0.3130135744281188,3718.402587890625,0.0
3,0,1,18,298,111,73,38,5,1,0,3,2,1,44,14,1,0.5123597321396811,3.47570278555983,12.27412700539537,0.15941585563924945,0.7684606599971285,3003.89599609375,1.0
0,0,0,55,318,448,51,37,2,9,0,2,1,3,33,12,1,0.9214571402769045,inf,12.394091686328917,0.14643700699467865,1.3820406995691537,2891.17138671875,0.0
1,0,4,128,295,372,67,85,8,3,0,2,1,5,55,8,1,,,,,,,0.0
1,0,4,128,532,368,50,63,3,8,0,0,1,2,53,8,1,0.17615758963671535,-6.230806657966145,11.132750129772246,0.1933821173763863,0.26421394912675233,3372.12255859375,2.0
1,0,4,128,33,100,47,66,3,8,1,2,1,4,45,8,1,0.1545713881154479,1.7971406129148533,10.352011599106135,0.16815354649085035,0.23183897581600799,3575.0888671875,0.0
1,0,4,128,289,71,42,67,3,8,1,0,2,3,51,5,1,0.2172722063187483,inf,11.378681058587118,0.2305248113686808,0.32587800157681107,3238.1513671875,1.0
1,0,4,128,316,21,62,58,8,3,2,2,1,4,55,5,1,0.5507061708828855,3.4710047031119498,12.277647513291726,0.568303602424323,0.825959514834754,3059.36474609375,2.0
1,0,4,128,232,574,46,83,8,3,1,2,1,4,46,5,1,,,,,,,3.0
1,0,4,128,311,613,62,71,3,8,1,0,0,2,55,7,1,,,,,,,0.0
1,0,4,128,573,45,68,83,3,8,0,0,0,3,56,9,1,,,,,,,0.0
1,0,4,128,417,493,46,64,3,8,2,2,1,2,60,7,1,,,,,,,0.0
1,0,4,128,411,258,53,87,8,3,1,0,2,5,44,9,1,,,,,,,0.0
2,0,0,55,202,32,67,109,6,1,1,0,1,6,51,11,1,0.049582942279510565,-2.266615303977145,11.399215486659001,0.07332413337441326,0.07436813075548779,2985.87548828125,0.0
1,0,4,128,144,51,41,99,8,3,1,0,0,3,48,10,1,0.17646526058065887,-3.4936514228795414,11.172726377775342,0.17741251790523424,0.26467504694832594,3319.721435546875,0.0
1,0,4,128,324,608,49,93,3,8,1,2,2,4,46,6,1,0.27357666365393973,1.6081208358876418,11.780174669369007,0.2966788305476186,0.41032826109197623,3456.138916015625,0.0
2,0,0,55,183,53,65,94,1,6,2,2,0,3,41,15,1,0.041509572236378314,-1.8249012329803687,11.541231820659158,0.0656357672168493,0.06225904456405896,2929.014892578125,0.0
2,0,0,55,466,572,80,61,6,1,2,2,1,2,43,14,1,0.1250893905798472,0.334976887856436,13.0735030475464,0.1391960424820521,0.18761590437160236,2765.3017578125,0.0
1,0,4,128,288,587,58,91,3,8,2,2,0,4,47,9,1,0.13960304656139533,0.8040532039845203,11.050788975588874,0.17977671899249778,0.2093875000587632,3403.767333984375,2.0
1,0,4,128,162,122,65,93,8,3,2,2,1,2,60,8,1,,,,,,,0.0
6,0,0,55,108,363,51,73,6,9,2,3,1,3,45,11,0,,0.0,,,0.0,0.0,0.0
1,0,4,128,101,616,48,83,3,8,0,2,1,2,57,9,1,0.056963979556329855,inf,7.8933363823291005,0.08208899638786991,0.08544089171042467,4362.828125,0.0
5,0,6,93,262,85,85,71,4,0,3,1,0,5,87,19,1,0.16925605327440332,2.186412845255594,11.251153293462007,0.19057210962520543,0.2538623472564396,3326.08837890625,0.0
2,0,0,55,176,53,88,100,6,1,2,2,1,5,59,10,1,0.04131313704845744,-0.7961822133835921,11.555207061760205,0.06566063382556836,0.06196442516994737,2925.743408203125,0.0
1,0,4,128,254,428,55,92,3,8,2,0,0,4,48,7,1,,,,,,,0.0
1,0,4,128,150,409,58,91,3,8,0,0,0,5,53,7,1,0.20582033330312907,1.906484476406624,11.296077248010654,0.1996103022092869,0.3087033610633628,3339.19677734375,0.0
1,0,4,128,575,505,57,98,3,8,0,0,2,4,40,7,1,,,,,,,2.0
5,0,6,93,279,90,89,96,0,4,3,1,0,6,90,16,1,0.39873280690975166,3.220232129805235,12.552662287774472,0.1525924626925833,0.5980383003381881,2903.03564453125,0.0
1,0,4,128,81,387,48,56,8,3,0,0,2,5,45,8,1,,,,,,,0.0
2,0,0,55,279,45,68,80,1,6,0,2,1,3,51,11,1,0.12193922158797188,0.7152586042266833,12.473818402060138,0.16591062970580572,0.1828921157099284,2952.21142578125,2.0
1,0,4,128,84,332,55,57,3,8,2,0,1,2,56,10,1,,,,,,,0.0
5,0,6,93,190,348,93,75,4,0,3,1,1,3,93,19,1,0.07951347653535938,0.474087994503382,7.638476939023589,0.09878344032615537,0.11926320522366726,4683.39990234375,0.0
1,0,4,128,573,297,52,98,8,3,2,0,1,3,52,5,1,0.23853229245684138,0.7364857859868743,10.227136063492111,0.254635033207805,0.3577703169150525,3860.086181640625,0.0
1,0,4,128,87,529,49,66,8,3,1,0,0,2,55,10,1,3.6786855973002752,51.20320410961052,7.989957820609354,0.044520432151989746,5.517655625924939,4261.9755859375,0.0
1,0,4,128,255,95,64,95,3,8,1,0,1,2,43,5,1,,,,,,,0.0
1,0,4,128,407,482,59,82,3,8,1,0,2,2,49,9,1,,,,,,,0.0
1,0,4,128,544,516,53,93,8,3,1,2,1,3,51,7,1,,,,,,,1.0
1,0,4,128,348,552,51,81,8,3,2,2,0,4,44,10,1,,,,,,,0.0
4,0,6,93,299,55,70,245,7,9,1,2,1,3,53,24,1,0.017262598976174794,-0.1940349495405412,4.517020864118318,0.03395953977596191,0.025893013606864867,7361.59423828125,0.0
5,0,6,93,355,577,83,65,0,4,3,1,1,5,84,16,1,0.04306305070586152,-0.9901519522451226,8.528498402212712,0.06532942555576916,0.06459042946237818,3974.24169921875,0.0
1,0,4,128,410,5,58,67,8,3,1,2,0,4,54,10,1,,,,,,,2.0
1,0,4,128,357,511,46,82,8,3,0,0,1,5,49,9,1,0.1741614076546672,1.8292084622220715,12.116829379319803,0.20081105847657144,0.26121833664678357,3121.3193359375,0.0
1,0,4,128,511,111,62,69,3,8,0,2,0,2,54,9,1,0.16309303258277438,0.8102844330426924,10.103469743138596,0.13728099550979725,0.24461969132374484,3641.386962890625,0.0
1,0,4,128,481,164,54,73,8,3,2,0,1,4,51,6,1,,,,,,,0.0
1,0,4,128,10,188,55,65,8,3,0,2,1,5,54,5,1,0.40694732882982776,inf,11.61525741817234,0.21548254970572905,0.6103591756548432,3373.186279296875,0.0
1,0,4,128,147,532,66,87,3,8,1,0,0,3,54,9,1,,,,,,,0.0
1,0,4,128,342,251,47,87,3,8,0,2,1,2,50,9,1,,,,,,,0.0
1,0,4,128,323,549,49,54,8,3,0,2,1,2,43,8,1,,,,,,,2.0
2,0,4,128,562,467,75,80,1,6,2,2,0,5,42,14,1,0.1885967086882569,1.419251671189657,11.920208696477156,0.2166695144127914,0.28286961943795064,3208.560302734375,0.0
6,0,4,128,167,385,58,66,6,9,2,0,1,3,38,11,1,0.15597644308395286,-1.9593569444424557,11.101981872987677,0.1668604967041736,0.23394499553424183,3328.8095703125,2.0
1,0,4,128,155,110,70,54,8,3,0,2,0,5,56,5,1,,,,,,,0.0
1,0,4,128,212,142,43,86,8,3,2,0,1,3,41,10,1,,,,,,,0.0
1,0,4,128,314,324,58,57,8,3,2,0,0,4,44,7,1,,,,,,,0.0
1,0,4,128,155,361,58,86,8,3,0,2,0,3,49,6,1,0.273924854823884,1.919191724513879,11.528416716776336,0.2525146453408567,0.41084992162530704,3441.607666015625,0.0
1,0,4,128,21,199,70,76,3,8,1,0,0,2,55,10,1,,,,,,,0.0
1,0,4,128,75,334,67,77,8,3,1,0,2,5,55,10,1,0.02023039544213955,inf,6.572763532025092,0.04681990791145626,0.03034409929053891,5101.02734375,0.0
1,0,4,128,401,269,60,90,8,3,0,0,0,3,43,8,1,,,,,,,0.0
1,0,4,128,363,596,66,55,8,3,0,0,0,2,46,8,1,0.16926393476281407,inf,11.145606654176952,0.17379346546311486,0.25387422575269997,3325.365478515625,0.0
1,0,4,128,117,418,54,92,8,3,1,0,2,2,55,10,1,0.24552672895748856,1.877838610781239,10.735904676708637,0.27265873143229297,0.3682600578782065,3718.84716796875,0.0
1,0,4,128,15,45,53,89,3,8,0,0,0,4,58,6,1,,,,,,,0.0
2,0,0,147,445,344,86,74,6,1,2,0,0,6,50,11,1,0.1891295910763876,inf,12.447640737039952,0.11359552326971556,0.28366652667067105,2824.84375,0.0
1,0,4,128,313,453,40,91,8,3,1,0,2,2,43,8,1,,,,,,,1.0
1,0,4,128,227,388,55,77,3,8,2,2,2,3,51,6,1,0.1778638466147527,-0.25727026773071554,11.438801462815823,0.1701068542263556,0.2667721237892204,3226.6982421875,1.0
2,0,4,128,168,65,61,70,6,1,2,2,1,2,41,13,1,0.27028027372638475,1.3487424936642656,11.702203925137834,0.2939007436702501,0.4053845174456481,3478.34912109375,1.0
1,0,4,128,229,189,49,91,8,3,0,2,1,2,53,10,1,0.13611088997612172,0.8841114816170211,10.553882176722304,0.17051245075359858,0.20415022213562484,3499.060791015625,0.0
2,0,4,128,468,446,69,109,6,1,1,2,0,3,53,14,1,0.6076412780030307,-9.616580092184073,5.606538320250484,0.07706337254744874,0.9114226136736746,6018.3740234375,0.0
6,0,0,147,102,509,60,103,6,9,2,3,1,1,31,11,0,0.2363804051398065,inf,12.436771840117721,0.13021097499143858,0.3545354054127585,2868.275146484375,0.0
1,0,4,128,531,89,58,81,3,8,1,2,0,4,49,7,1,,,,,,,0.0
2,0,0,147,488,38,67,91,1,6,2,0,0,5,44,15,1,0.02018838054818763,-0.2710890671812403,4.120530943373596,0.02504470103308983,0.030281613303142534,8015.490234375,1.0
2,0,4,128,298,44,70,88,1,6,2,0,0,2,40,11,1,0.2870827569705639,1.1840248516065146,11.559039489759318,0.31156439491236904,0.43058638006028754,3566.87109375,0.0
2,0,4,128,213,444,89,78,6,1,0,0,1,6,48,12,1,0.272523676531372,1.8247466822531635,11.82507714216261,0.29045605728709206,0.40874870836520744,3431.586181640625,0.0
1,0,4,128,319,212,69,66,3,8,2,2,0,2,60,7,1,0.15843410741088873,0.28529647212331194,8.526373231743227,0.17586459785692526,0.2376349925014276,4559.0947265625,0.0
2,0,0,147,209,591,69,78,6,1,1,2,1,6,58,14,1,0.1316309488189774,inf,12.620033386381847,0.14052256021779788,0.19742740630576974,2855.133056640625,3.0
1,0,4,128,370,510,61,86,3,8,1,2,2,2,56,10,1,,,,,,,0.0
1,0,4,128,84,528,42,73,8,3,2,0,0,2,60,6,1,,,,,,,0.0
1,0,4,128,492,186,44,64,3,8,1,0,1,4,52,5,1,,,,,,,0.0
1,0,0,147,515,210,48,76,3,8,1,0,2,3,54,7,1,0.2375230207619166,1.3540539469678339,9.38157787849854,0.26547550383592833,0.3562592943145245,4327.7705078125,0.0
1,0,4,128,319,9,57,97,3,8,2,2,0,3,43,7,1,,,,,,,0.0
1,0,4,128,224,619,50,80,8,3,0,0,0,5,58,9,1,,,,,,,0.0
2,0,0,147,546,344,72,67,1,6,2,2,0,5,50,10,1,0.2251056194541538,3.349527855668561,12.49889001894889,0.11558359347399416,0.33762505570582846,2817.99365234375,3.0
1,0,4,128,184,400,55,52,3,8,1,0,2,5,51,9,1,0.14292137022246854,0.8169721642065296,10.192923960764398,0.1372111812873021,0.21436517069587926,3603.45166015625,0.0
1,0,4,128,103,200,41,53,3,8,2,2,1,2,52,6,1,,,,,,,0.0
1,0,4,128,479,430,51,60,3,8,2,2,2,5,52,10,1,,,,,,,1.0
2,0,0,147,564,53,84,90,6,1,0,2,1,3,45,10,1,0.03466057235780589,-1.7630027984322172,11.636906124133498,0.06019105004341003,0.05198634949290243,2886.129150390625,0.0
1,0,4,128,80,363,61,83,8,3,0,2,2,4,49,8,1,0.16983764624314193,0.9510286556509093,10.77086356820836,0.20543937605664356,0.25473606566218626,3531.2646484375,0.0
2,0,0,147,187,444,66,100,1,6,0,2,1,5,52,12,1,0.13148325874549138,-4.141356177417094,13.015481771965268,0.1580766788761081,0.19720564908053853,2803.056640625,0.0
1,0,4,128,2,51,45,87,3,8,0,2,0,2,48,10,1,0.17655505249346662,-0.9589702923009882,10.739749818385144,0.16945516215639167,0.2648105527556767,3440.097900390625,0.0
1,0,4,128,457,244,50,67,3,8,2,0,1,3,47,10,1,,,,,,,0.0
2,0,0,147,242,42,83,107,1,6,1,0,0,2,54,12,1,0.22292744508337517,0.8778665521938739,10.120830870432256,0.26252733937820444,0.3343656850711325,3913.598388671875,0.0
1,0,4,128,2,350,66,85,3,8,0,2,2,2,48,10,1,0.17834245669111898,-0.9302203774228933,10.522832745448005,0.1740791430092364,0.26749188871424207,3522.221435546875,0.0
2,0,0,147,280,61,62,108,1,6,0,2,1,3,48,12,1,0.2648192114665049,-0.40445462230987006,10.862643823937221,0.261442819023197,0.39719563320302365,3806.189697265625,0.0
1,0,4,128,14,459,47,61,8,3,1,0,0,2,56,5,1,0.16154039730124034,0.8146443843074672,10.379642292334635,0.20292065830464037,0.2422919163984331,3657.3662109375,0.0
2,0,0,147,168,591,89,70,6,1,1,0,1,3,43,14,1,0.11839247242310028,-1.899878778851668,12.361618758514524,0.14304479719399368,0.177572246091604,2917.824462890625,0.0
6,0,0,147,119,442,60,53,6,9,2,3,1,3,35,9,0,0.08554425782463916,1.7705927995587574,12.079007741552239,0.12485648180766055,0.12830494638665407,2939.18798828125,0.0
2,0,0,147,299,551,79,82,6,1,2,2,1,3,50,12,1,0.15794842159946293,-3.6007324457796814,12.153983271572878,0.1678778160839583,0.23690064244962974,3027.680908203125,3.0
4,0,6,125,185,348,91,165,7,9,2,0,1,4,60,24,1,0.23642199061751987,-2.012026982277542,9.347144735511371,0.23685072772817065,0.3546071077761514,4152.87060546875,0.0
4,0,6,125,355,385,75,185,9,7,1,0,2,4,55,24,1,0.12829848812678427,-1.8288705729709842,9.540806447480549,0.14371986552908936,0.19243371284377908,3788.272705078125,0.0
2,0,0,147,562,283,72,89,1,6,1,2,0,3,47,14,1,0.09141179444183808,inf,11.91188244141421,0.12175321874841781,0.13710551883037245,2975.996826171875,0.0
4,0,6,125,242,555,70,161,9,7,0,0,2,2,58,22,1,0.17217387765157904,-1.9899594443638269,9.726769080803487,0.1710321276651561,0.2582413377623423,3797.89111328125,0.0
4,0,6,125,183,576,74,166,7,9,2,0,2,4,57,20,1,0.1932418423833566,-0.08037903802408869,9.961852703535907,0.18688850990880113,0.2898402696601756,3755.142578125,2.0
1,0,4,78,432,81,68,96,3,8,0,0,0,3,52,9,1,1.0553446747698365,-0.7539589413430846,3.275681924812842,0.019526601879892587,1.5829774671630112,10060.369140625,0.0
1,0,4,78,201,65,66,87,3,8,0,2,0,2,46,5,1,0.271652357207098,0.9647637270908589,10.911508536239483,0.291281449997265,0.4074450360146548,3744.571044921875,0.0
1,0,4,78,261,517,69,75,8,3,2,0,1,5,42,8,1,7.773319870585541,88.18171206838053,11.83882096536696,1.1304842842551426,11.658674169324257,2792.278076171875,0.0
1,0,4,78,79,154,48,99,3,8,1,2,0,2,48,6,1,,,,,,,0.0
1,0,4,78,105,411,54,90,3,8,2,2,2,5,59,10,1,,,,,,,0.0
5,0,0,147,188,96,100,80,0,4,3,1,0,6,88,15,1,0.1972175627819833,0.02078071614851045,10.792546706826661,0.19437416822422887,0.2958016904195708,3490.852783203125,0.0
2,0,0,147,167,423,66,66,1,6,1,2,0,5,51,11,1,0.1854275551702733,-2.3099976275198553,11.549210754868477,0.19957551536609455,0.2781169658492191,3282.425537109375,0.0
2,0,0,147,182,323,68,61,1,6,1,2,0,2,49,12,1,0.23488924253946983,2.1895041062714187,11.81232077136609,0.2491452288917772,0.35229945224540443,3020.200439453125,0.0
6,0,0,147,106,246,59,43,9,6,1,0,1,2,34,8,0,,,,,,,0.0
5,0,0,147,546,369,80,91,4,0,3,1,1,3,96,15,1,0.16708909197407937,-0.17678139775564425,10.884560438450098,0.17217686746756775,0.2506132416085776,3430.126708984375,1.0
6,0,0,147,330,380,63,97,9,6,1,0,1,1,32,9,0,0.08763764674091015,1.623239194359664,11.846310490753801,0.12679035579513864,0.13144503139405567,3007.6044921875,1.0
5,0,0,147,336,96,85,62,4,0,3,1,1,3,82,18,1,0.20854804257474566,-0.2661605051198882,9.386210380950866,0.19102931777954898,0.3127988496441839,4007.440185546875,0.0
2,0,0,147,354,65,78,70,6,1,0,0,1,6,44,13,1,0.1957821059659151,1.5303665608101198,9.770837583562882,0.22571085529997822,0.2936513710740573,3940.5078125,0.0
6,0,9,102,178,57,59,95,6,9,2,0,1,1,37,9,1,0.03765739671495851,-0.8079082392379088,5.404641965656046,0.05499876599953582,0.05648376123732797,6256.7431640625,0.0
1,0,4,128,518,112,41,81,3,8,1,2,2,5,42,10,1,,,,,,,0.0
4,0,4,128,213,368,74,182,7,9,0,2,2,5,52,23,1,0.31950612401242556,-10.086702828064336,10.906061581645176,0.18925069702895106,0.47921513070118343,3378.822998046875,0.0
3,0,9,102,48,173,78,24,1,5,2,0,1,3,23,10,1,0.1543165650394711,2.525086023000609,11.247888950348244,0.15767624403489633,0.2314549482080291,3253.62646484375,0.0
1,0,4,128,135,3,68,64,3,8,0,2,1,2,46,8,1,,,,,,,0.0
1,0,4,128,203,461,40,72,8,3,1,2,2,4,50,5,1,0.18361448098386485,1.0293866933596139,10.277599808454202,0.2073835461083817,0.275399445536074,3821.01123046875,0.0
1,0,4,128,445,331,49,55,8,3,1,2,0,3,51,6,1,1.787927975224498,-5.9648337345774385,4.026601423199482,0.08485563542910836,2.681807056906144,8067.3994140625,0.0
1,0,4,128,58,536,41,92,3,8,2,2,1,4,41,6,1,,,,,,,3.0
1,0,4,128,33,457,51,95,3,8,2,2,1,2,50,10,1,,,,,,,0.0
